Server A Failure Times	Restoration Time	Server B Failure Times	Restoration Time	
----------------------------------------------------------------------------------------------------
1265.89			1275.89			414.478			424.478			
1818.26			1828.26			1386.61			1396.61			
1835.61			1845.61			1509.38			1519.38			
1922.36			1932.36			1581.18			1591.18			
2188.66			2198.66			2688.71			2698.71			
2607.64			2617.64			2980.25			2990.25			
3193.19			3203.19			3224.17			3234.17			
3352.19			3362.19			3426.79			3436.79			
4474.58			4484.58			3570.21			3580.21			
4541.91			4551.91			4232.19			4242.19			
5850.73			5860.73			4568.15			4578.15			
6068.86			6078.86			4732.23			4742.23			
6729.01			6739.01			5207.45			5217.45			
7719.86			7729.86			5459.34			5469.34			
8176.46			8186.46			5708.62			5718.62			
8374.52			8384.52			5809.28			5819.28			
8865.38			8875.38			9087.8			9097.8			
8936.5			8946.5			9236.11			9246.11			
10197.8			10207.8			9359.88			9369.88			
10553			10563			9772.68			9782.68			
12675.9			12685.9			9949.3			9959.3			
13511.7			13521.7			10394.4			10404.4			
14830.4			14840.4			10762.5			10772.5			
15599			15609			10969.2			10979.2			
15989.9			15999.9			11813.5			11823.5			
16042.5			16052.5			12148.3			12158.3			
16385.9			16395.9			13074.1			13084.1			
16434.5			16444.5			14552.5			14562.5			
16695.2			16705.2			16476.9			16486.9			
17910.6			17920.6			16897.8			16907.8			
18164.1			18174.1			17055			17065			
18775.1			18785.1			18497.4			18507.4			
18790.4			18800.4			19041.3			19051.3			
18872.4			18882.4			19348.9			19358.9			
20062.5			20072.5			19877.1			19887.1			
20241.6			20251.6			20203.5			20213.5			
20621.8			20631.8			20414.6			20424.6			
20773.6			20783.6			21718.8			21728.8			
20937.3			20947.3			24129.2			24139.2			
21315			21325			25856.3			25866.3			
21850.7			21860.7			27969.1			27979.1			
22045			22055			28760.8			28770.8			
22196.6			22206.6			29177.9			29187.9			
22362.7			22372.7			29782			29792			
23099.4			23109.4			31679.1			31689.1			
23915.5			23925.5			31692.3			31702.3			
24193			24203			31722			31732			
24496.6			24506.6			32914			32924			
25225			25235			32933.4			32943.4			
25505.1			25515.1			33732.8			33742.8			
25806.2			25816.2			34091.6			34101.6			
27740.1			27750.1			34602.8			34612.8			
28240.5			28250.5			36201.3			36211.3			
29436.4			29446.4			36816.5			36826.5			
30465.2			30475.2			37251.6			37261.6			
30789.4			30799.4			37294.3			37304.3			
32063.7			32073.7			38402.3			38412.3			
32125.4			32135.4			39085			39095			
32588.9			32598.9			39684			39694			
33121.1			33131.1			39876.9			39886.9			
34541.1			34551.1			41524.6			41534.6			
34692.2			34702.2			43135.1			43145.1			
34784			34794			43157			43167			
34950.5			34960.5			43339.1			43349.1			
35362.1			35372.1			43391			43401			
36460.4			36470.4			43976.2			43986.2			
37129.2			37139.2			45335.4			45345.4			
37240.3			37250.3			45948.1			45958.1			
37646.8			37656.8			47925.8			47935.8			
37698.6			37708.6			48135.3			48145.3			
38232.8			38242.8			48812.3			48822.3			
38352.7			38362.7			48839.7			48849.7			
38741.6			38751.6			49551.4			49561.4			
38867.8			38877.8			50196.9			50206.9			
39330.4			39340.4			50569.2			50579.2			
39591.6			39601.6			50998.6			51008.6			
39615.8			39625.8			52368			52378			
39882.6			39892.6			52815.2			52825.2			
40112.7			40122.7			53319.8			53329.8			
40614.7			40624.7			54156.8			54166.8			
40861.3			40871.3			54250.6			54260.6			
42286.1			42296.1			54465.1			54475.1			
42330.5			42340.5			54719.1			54729.1			
43127.7			43137.7			55296.6			55306.6			
43310.7			43320.7			55765.3			55775.3			
44006.8			44016.8			58217			58227			
44170.3			44180.3			59621.1			59631.1			
44378.9			44388.9			61186.5			61196.5			
45287			45297			61677.8			61687.8			
45309			45319			62078			62088			
45393.8			45403.8			63528			63538			
45555.7			45565.7			63648.5			63658.5			
45594.8			45604.8			64713.7			64723.7			
45882.4			45892.4			64856.7			64866.7			
45927.7			45937.7			65479.5			65489.5			
46353.1			46363.1			65572.5			65582.5			
47672.3			47682.3			66251			66261			
48498.5			48508.5			67753.5			67763.5			
48662.1			48672.1			68128.1			68138.1			
49111.4			49121.4			68164.8			68174.8			
49658.6			49668.6			68410.4			68420.4			
49743.1			49753.1			69219.6			69229.6			
49962.7			49972.7			69626.7			69636.7			
50829.5			50839.5			70229.7			70239.7			
51097.3			51107.3			70375.1			70385.1			
51218.5			51228.5			70559.7			70569.7			
51636			51646			71045.4			71055.4			
52064.9			52074.9			71136.7			71146.7			
52581.6			52591.6			72059.4			72069.4			
53303.5			53313.5			72103.1			72113.1			
53442.3			53452.3			72264.5			72274.5			
55586			55596			72301.2			72311.2			
56578.7			56588.7			73313			73323			
57102.2			57112.2			73586			73596			
57420.5			57430.5			73775.2			73785.2			
57880.4			57890.4			75155.7			75165.7			
58007.9			58017.9			75686.2			75696.2			
58773.4			58783.4			75916.1			75926.1			
58944.4			58954.4			75937.6			75947.6			
59199			59209			76504.1			76514.1			
60183.5			60193.5			77337.6			77347.6			
60319.5			60329.5			77397.7			77407.7			
60934.4			60944.4			77483.9			77493.9			
60967.4			60977.4			78283.7			78293.7			
61220.1			61230.1			78862.3			78872.3			
61546.5			61556.5			78922.3			78932.3			
61747.4			61757.4			79268.7			79278.7			
61946.4			61956.4			79273.1			79283.1			
62376.2			62386.2			79913.1			79923.1			
63420.7			63430.7			79976			79986			
63557.8			63567.8			80024.2			80034.2			
64083.4			64093.4			80489.8			80499.8			
64305.2			64315.2			81280.6			81290.6			
64693.4			64703.4			81889.4			81899.4			
64839			64849			82061.5			82071.5			
64962.5			64972.5			82923.3			82933.3			
65203.6			65213.6			83090			83100			
66570.9			66580.9			84186.8			84196.8			
67027.8			67037.8			84539.5			84549.5			
67101.4			67111.4			84797.7			84807.7			
68106.2			68116.2			84991.6			85001.6			
69186			69196			85024.3			85034.3			
69400.6			69410.6			85269.6			85279.6			
69591.9			69601.9			85699.8			85709.8			
70857.3			70867.3			85737.3			85747.3			
71410.6			71420.6			85905.1			85915.1			
71455.6			71465.6			86306.3			86316.3			
71680.4			71690.4			88065.2			88075.2			
71985.4			71995.4			88631.7			88641.7			
72413			72423			89163.7			89173.7			
74320.1			74330.1			89316.4			89326.4			
74913.8			74923.8			89599.7			89609.7			
75426.1			75436.1			89871			89881			
75581.7			75591.7			90139.4			90149.4			
75842.1			75852.1			90255.2			90265.2			
76253			76263			90328.5			90338.5			
77011.4			77021.4			91465.6			91475.6			
