Server A Failure Times	Restoration Time	Server B Failure Times	Restoration Time	
----------------------------------------------------------------------------------------------------
12.4154			22.4154			107.663			117.663			
1099.94			1109.94			668.755			678.755			
1196.58			1206.58			1642.69			1652.69			
1826.29			1836.29			2504.18			2514.18			
2037.84			2047.84			2639.11			2649.11			
2208.38			2218.38			2749.92			2759.92			
3169.71			3179.71			3108			3118			
3691.25			3701.25			4107.23			4117.23			
5043.09			5053.09			4582.82			4592.82			
5593.26			5603.26			4787.69			4797.69			
5614.91			5624.91			4916.81			4926.81			
5667.68			5677.68			5143.38			5153.38			
5741.87			5751.87			5900.79			5910.79			
7280.42			7290.42			6084.2			6094.2			
8246.77			8256.77			6134.15			6144.15			
10687.3			10697.3			6437.64			6447.64			
10859.4			10869.4			6452			6462			
11441.5			11451.5			8170.8			8180.8			
12249.7			12259.7			10158.5			10168.5			
12570.9			12580.9			10346.2			10356.2			
13084.5			13094.5			10811.3			10821.3			
13728.3			13738.3			11381.7			11391.7			
13879.6			13889.6			12704.8			12714.8			
13909.3			13919.3			14002.5			14012.5			
15958.6			15968.6			14048.1			14058.1			
16360.1			16370.1			15116			15126			
16491.8			16501.8			16670.4			16680.4			
16819.2			16829.2			17317.9			17327.9			
17029.6			17039.6			19819.6			19829.6			
17108.2			17118.2			19836.5			19846.5			
17442.1			17452.1			19836.9			19846.9			
17960.3			17970.3			20445.9			20455.9			
20028			20038			20517.2			20527.2			
20187.4			20197.4			20555.1			20565.1			
20453.8			20463.8			20658.2			20668.2			
20822.3			20832.3			21397.6			21407.6			
22896.8			22906.8			22083.1			22093.1			
23279.1			23289.1			23026.4			23036.4			
23829.7			23839.7			23537.7			23547.7			
23879.7			23889.7			23968.7			23978.7			
24122.7			24132.7			24260.5			24270.5			
24575.3			24585.3			25774			25784			
24929.5			24939.5			26051.4			26061.4			
25719.6			25729.6			27155.2			27165.2			
26846.2			26856.2			28666.3			28676.3			
27269.3			27279.3			28750.2			28760.2			
27357.9			27367.9			29305.7			29315.7			
27373.9			27383.9			29419			29429			
28695.2			28705.2			30097.7			30107.7			
29176.6			29186.6			30114.9			30124.9			
29179.7			29189.7			30570.3			30580.3			
29512.6			29522.6			30979.4			30989.4			
29708.8			29718.8			31900.5			31910.5			
29869.9			29879.9			32289.8			32299.8			
31213.1			31223.1			32315.3			32325.3			
33093.4			33103.4			33238.9			33248.9			
33112.1			33122.1			34047.6			34057.6			
33343.7			33353.7			34940.4			34950.4			
33455.3			33465.3			35578.5			35588.5			
33738.3			33748.3			36536.6			36546.6			
34054.3			34064.3			36633.2			36643.2			
34874.2			34884.2			37682.7			37692.7			
35582.9			35592.9			38162.6			38172.6			
35594.9			35604.9			38573.4			38583.4			
36539			36549			39240.8			39250.8			
36792.7			36802.7			39614.5			39624.5			
36860.8			36870.8			39855.4			39865.4			
36903.2			36913.2			41667.6			41677.6			
