Server A Failure Times	Restoration Time	Server B Failure Times	Restoration Time	
----------------------------------------------------------------------------------------------------
159.433			169.433			706.197			716.197			
504.757			514.757			1037.73			1047.73			
1546.48			1556.48			1419.42			1429.42			
1800.97			1810.97			1457.69			1467.69			
2178.33			2188.33			1700.43			1710.43			
3657.3			3667.3			1866.25			1876.25			
4513.26			4523.26			1873.96			1883.96			
4594.77			4604.77			2010.97			2020.97			
4850.99			4860.99			4139.95			4149.95			
4939.42			4949.42			4554.14			4564.14			
5217.52			5227.52			4599.81			4609.81			
5248.11			5258.11			4838.79			4848.79			
8229.74			8239.74			5597.7			5607.7			
8257.93			8267.93			5736.69			5746.69			
9609.72			9619.72			6108.81			6118.81			
11483.4			11493.4			6757.9			6767.9			
11648.2			11658.2			7000.95			7010.95			
11864.6			11874.6			7349.61			7359.61			
12104.5			12114.5			7416.11			7426.11			
12134.8			12144.8			7612.99			7622.99			
12500			12510			7791.57			7801.57			
13051.5			13061.5			8531.59			8541.59			
13197.5			13207.5			9403.34			9413.34			
13396.9			13406.9			11109.8			11119.8			
13558.2			13568.2			11325.5			11335.5			
15448.4			15458.4			11791.3			11801.3			
15473.4			15483.4			11972.3			11982.3			
15546.6			15556.6			12004.7			12014.7			
15990.9			16000.9			12096.9			12106.9			
17457.6			17467.6			12560.8			12570.8			
17868.2			17878.2			13296.9			13306.9			
19161.4			19171.4			14167.3			14177.3			
19442.1			19452.1			14908.5			14918.5			
20104.8			20114.8			15192.9			15202.9			
20432			20442			15646.1			15656.1			
20522			20532			15812.5			15822.5			
20781.7			20791.7			16232			16242			
21601.4			21611.4			17455.2			17465.2			
21799.8			21809.8			17727.8			17737.8			
22845.2			22855.2			18832.5			18842.5			
22905.2			22915.2			20108.7			20118.7			
23959.6			23969.6			21003.8			21013.8			
24268.1			24278.1			21690.8			21700.8			
25604.4			25614.4			21774.9			21784.9			
25846.3			25856.3			22281.6			22291.6			
26579.9			26589.9			22877.8			22887.8			
30059.3			30069.3			22891.7			22901.7			
31539.1			31549.1			23572.4			23582.4			
32561.7			32571.7			23682.1			23692.1			
33663.4			33673.4			24686.8			24696.8			
34188			34198			25180			25190			
34610.8			34620.8			25615			25625			
35109.4			35119.4			25896.3			25906.3			
35676.8			35686.8			26283.5			26293.5			
36198.3			36208.3			26840.7			26850.7			
37984.6			37994.6			28549.1			28559.1			
38252.9			38262.9			29202.6			29212.6			
38531.8			38541.8			30275.3			30285.3			
38746.6			38756.6			32793.3			32803.3			
39455.9			39465.9			32934.2			32944.2			
40240.4			40250.4			33586.3			33596.3			
40453.3			40463.3			34669.4			34679.4			
41363.2			41373.2			35025.1			35035.1			
42556.5			42566.5			35508.7			35518.7			
42736.3			42746.3			35760.3			35770.3			
43088.8			43098.8			36178.6			36188.6			
43908			43918			36895.1			36905.1			
44458.1			44468.1			36992.6			37002.6			
45002.8			45012.8			37562.8			37572.8			
45161.1			45171.1			37630.3			37640.3			
45287.7			45297.7			37822.6			37832.6			
45472.4			45482.4			38489.8			38499.8			
46014.5			46024.5			38697.9			38707.9			
46765.3			46775.3			38992			39002			
47531.2			47541.2			39186.6			39196.6			
48020.1			48030.1			40057.4			40067.4			
48931.9			48941.9			40070			40080			
49141			49151			40154.2			40164.2			
50820.6			50830.6			40881			40891			
51697.9			51707.9			41332.9			41342.9			
52148.5			52158.5			41771.6			41781.6			
52429.4			52439.4			42968			42978			
52592.1			52602.1			44552.1			44562.1			
53269.4			53279.4			44743.2			44753.2			
53716.9			53726.9			45067.9			45077.9			
54867.3			54877.3			45277			45287			
55284.5			55294.5			45385.5			45395.5			
55317.8			55327.8			45396.1			45406.1			
55640.6			55650.6			45397.8			45407.8			
55756.3			55766.3			45775.9			45785.9			
56116.1			56126.1			46031.9			46041.9			
56153.5			56163.5			46536.7			46546.7			
56825.7			56835.7			46593.1			46603.1			
56849.3			56859.3			47130.1			47140.1			
56979.7			56989.7			47166.1			47176.1			
57824			57834			47406.2			47416.2			
59148.8			59158.8			47574.8			47584.8			
59617.7			59627.7			48245.5			48255.5			
60108.9			60118.9			49374.8			49384.8			
60518.9			60528.9			49382			49392			
60819.7			60829.7			49503			49513			
61903.4			61913.4			49536.2			49546.2			
63982.6			63992.6			49675.6			49685.6			
63999.6			64009.6			49873.9			49883.9			
64142			64152			50354			50364			
65816.7			65826.7			50358.7			50368.7			
66065.8			66075.8			50462.6			50472.6			
66170.2			66180.2			50569.5			50579.5			
66696			66706			51616.7			51626.7			
67218.3			67228.3			52390			52400			
67380			67390			52529.2			52539.2			
68226.1			68236.1			53384.9			53394.9			
68466.2			68476.2			53429.6			53439.6			
68595.2			68605.2			54240.3			54250.3			
68885.3			68895.3			54607.4			54617.4			
69538.9			69548.9			54653.2			54663.2			
70024.8			70034.8			55223.9			55233.9			
71726.3			71736.3			56042.6			56052.6			
71925.6			71935.6			56150			56160			
72499.9			72509.9			56779			56789			
74252.2			74262.2			57518.6			57528.6			
74473.5			74483.5			57605.1			57615.1			
75710.1			75720.1			57607.5			57617.5			
76356.5			76366.5			58119.8			58129.8			
77760.2			77770.2			58418.3			58428.3			
77854.3			77864.3			58581.9			58591.9			
77967.5			77977.5			58693			58703			
78604.6			78614.6			59588.5			59598.5			
79168.7			79178.7			60474.7			60484.7			
82908.9			82918.9			60840.3			60850.3			
84631.4			84641.4			61842.1			61852.1			
85421.1			85431.1			62510			62520			
85575.9			85585.9			62644			62654			
85682.7			85692.7			62766.7			62776.7			
85721.6			85731.6			63587.2			63597.2			
86534			86544			63618.1			63628.1			
86646.8			86656.8			63769.1			63779.1			
86857.8			86867.8			63781.7			63791.7			
88264			88274			64137.2			64147.2			
88356.7			88366.7			64603.4			64613.4			
89922.4			89932.4			64701.6			64711.6			
90314.2			90324.2			66399.6			66409.6			
91142.6			91152.6			66414.6			66424.6			
91155.8			91165.8			66856.9			66866.9			
91293			91303			68039.4			68049.4			
91312.6			91322.6			68133.4			68143.4			
91706.7			91716.7			68863.8			68873.8			
92322.1			92332.1			69132.1			69142.1			
92611.9			92621.9			70140.2			70150.2			
92655.4			92665.4			70891.8			70901.8			
93202.4			93212.4			71135.3			71145.3			
93219.4			93229.4			71137.5			71147.5			
94062.8			94072.8			71527			71537			
95411.4			95421.4			71663.1			71673.1			
95501.9			95511.9			72270.8			72280.8			
95566.1			95576.1			72455.6			72465.6			
96395			96405			72525			72535			
97357			97367			73091.9			73101.9			
97723.7			97733.7			74456.8			74466.8			
98205.7			98215.7			74541.2			74551.2			
98783.1			98793.1			75718.9			75728.9			
99410.8			99420.8			76145.2			76155.2			
99419.5			99429.5			76167.2			76177.2			
99814			99824			76659.2			76669.2			
100613			100623			76899.5			76909.5			
