Server A Failure Times	Restoration Time	Server B Failure Times	Restoration Time	
----------------------------------------------------------------------------------------------------
57.1052			67.1052			1874.31			1884.31			
162.818			172.818			3147.02			3157.02			
711.484			721.484			3485.54			3495.54			
2454.59			2464.59			3765.28			3775.28			
3291.25			3301.25			4236.64			4246.64			
3588.44			3598.44			4263.31			4273.31			
3611.93			3621.93			4439.44			4449.44			
3614.26			3624.26			4510.39			4520.39			
4104.73			4114.73			4574.2			4584.2			
4452.12			4462.12			4736.88			4746.88			
6326.67			6336.67			4973.59			4983.59			
6572.03			6582.03			4988.98			4998.98			
6776.07			6786.07			5379.44			5389.44			
7486.77			7496.77			5500.41			5510.41			
8103.44			8113.44			6405.93			6415.93			
8301.08			8311.08			6845.56			6855.56			
8791.44			8801.44			7492.15			7502.15			
8920.63			8930.63			9796.69			9806.69			
9358.34			9368.34			10380.2			10390.2			
10114.1			10124.1			10684			10694			
10708.7			10718.7			10684.4			10694.4			
11207.8			11217.8			11422.1			11432.1			
11428.4			11438.4			12334.7			12344.7			
11907.1			11917.1			13377.5			13387.5			
12087.5			12097.5			13727.3			13737.3			
13089.1			13099.1			15156.1			15166.1			
13226.5			13236.5			15348.8			15358.8			
13483.3			13493.3			15767.5			15777.5			
14308.3			14318.3			17865.6			17875.6			
14314.4			14324.4			17893.2			17903.2			
14746.8			14756.8			18069.6			18079.6			
15611.1			15621.1			18335.8			18345.8			
16047.1			16057.1			19334.9			19344.9			
16382.9			16392.9			19768.2			19778.2			
16538.2			16548.2			20069.5			20079.5			
17110			17120			20166.4			20176.4			
17115.9			17125.9			20297.7			20307.7			
17484.5			17494.5			20764.9			20774.9			
17493.1			17503.1			20832.8			20842.8			
17826.5			17836.5			21065.7			21075.7			
19567.2			19577.2			21085.2			21095.2			
20212.7			20222.7			21369.3			21379.3			
20741.4			20751.4			21409.4			21419.4			
21089.8			21099.8			21627.6			21637.6			
21235.4			21245.4			22013.4			22023.4			
21306.7			21316.7			22241.9			22251.9			
21320.5			21330.5			22435			22445			
21480.4			21490.4			22900.4			22910.4			
